serial_num,equip_type,manufacturer,manufacture_date,date_active,date_not_viable,facility,ownership_type,lab_level,calib_engineer_nm,calib_engineer_post,most_recent_calibration,next_calibration,most_recent_maintenance,next_maintenance,maintenance_engineer_nm,maintenance_engineer_post,retirement_date,retirement_requested,retirement_dt_requested,long,lat,last_altered
2334,pcr_tube,lab_equip_r_us,2016-12-31,2017-01-02,2018-12-31,Lab3,gov,district,tech2,affiliate2,2017-01-14,2017-04-14,2017-03-11,2017-09-07,tech1,affiliate1,2018-12-23,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2335,centrifuge,lab_equip_r_us,2017-03-02,2017-03-09,2019-03-02,Lab4,gov,district,tech2,affiliate2,2017-04-04,2017-07-03,2017-05-17,2017-11-13,tech2,affiliate2,2019-02-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2336,spectrophotometer,quality_equip,2017-08-17,2017-08-20,2019-08-17,Lab4,gov,district,tech2,affiliate2,2017-08-28,2017-11-26,2017-09-29,2018-03-28,tech1,affiliate1,2019-08-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2337,graduated_pipettes,quality_equip,2017-05-05,2017-06-03,2019-05-05,Lab2,gov,district,tech2,affiliate2,2017-07-04,2017-10-02,2017-07-19,2018-01-15,tech2,affiliate2,2019-05-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2338,graduated_pipettes,lab_equip_r_us,2017-03-04,2017-03-13,2019-03-04,Lab3,gov,district,tech2,affiliate2,2017-05-10,2017-08-08,2017-06-08,2017-12-05,tech3,affiliate3,2019-03-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2339,pcr_tube,lab_equip_r_us,2017-10-29,2017-11-17,2019-10-29,Lab,gov,district,tech2,affiliate2,2017-11-30,2018-02-28,2017-12-19,2018-06-17,tech3,affiliate3,2019-11-07,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2340,spectrophotometer,lab_equip_r_us,2017-07-27,2017-08-26,2019-07-27,Lab,gov,other,tech3,affiliate3,2017-09-03,2017-12-02,2017-11-24,2018-05-23,tech1,affiliate1,2019-08-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2341,micropipettes,best_labs,2016-02-29,2016-03-23,2018-02-28,Lab2,gov,other,tech1,affiliate1,2016-04-27,2016-07-26,2016-05-18,2016-11-14,tech1,affiliate1,2018-03-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2342,micropipettes,quality_equip,2017-09-26,2017-10-02,2019-09-26,Lab2,gov,district,tech2,affiliate2,2017-11-10,2018-02-08,2017-12-16,2018-06-14,tech2,affiliate2,2019-09-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2343,pcr_machine,best_labs,2016-12-14,2016-12-24,2018-12-14,Lab2,gov,other,tech2,affiliate2,2017-01-17,2017-04-17,2017-02-17,2017-08-16,tech2,affiliate2,2018-12-14,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2344,centrifuge,lab_equip_r_us,2017-05-14,2017-05-15,2019-05-14,Lab2,gov,national,tech3,affiliate3,2017-05-24,2017-08-22,2017-07-18,2018-01-14,tech1,affiliate1,2019-05-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2345,micropipettes,lab_equip_r_us,2017-06-03,2017-06-08,2019-06-03,Lab3,gov,district,tech3,affiliate3,2017-07-16,2017-10-14,2017-07-22,2018-01-18,tech3,affiliate3,2019-05-29,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2346,graduated_pipettes,lab_equip_r_us,2016-12-29,2017-01-06,2018-12-29,Lab2,parochial,district,tech3,affiliate3,2017-02-02,2017-05-03,2017-02-06,2017-08-05,tech1,affiliate1,2018-12-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2347,hiv reagents,lab_equip_r_us,2017-04-02,2017-04-30,2019-04-02,Lab1,private,national,tech3,affiliate3,2017-06-17,2017-09-15,2017-07-14,2018-01-10,tech3,affiliate3,2019-04-20,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2348,CD4_CD8_counter,quality_equip,2017-08-27,2017-09-20,2019-08-27,Lab2,gov,regional,tech2,affiliate2,2017-11-19,2018-02-17,2017-11-07,2018-05-06,tech1,affiliate1,2019-09-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2349,CD4_CD8_counter,best_labs,2016-03-09,2016-03-26,2018-03-09,Lab,gov,district,tech2,affiliate2,2016-05-11,2016-08-09,2016-05-30,2016-11-26,tech3,affiliate3,2018-03-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2350,pcr_machine,lab_equip_r_us,2016-04-13,2016-04-22,2018-04-13,Lab1,private,regional,tech1,affiliate1,2016-05-21,2016-08-19,2016-06-10,2016-12-07,tech3,affiliate3,2018-04-12,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2351,spectrophotometer,lab_equip_r_us,2017-05-25,2017-06-23,2019-05-25,Lab3,private,regional,tech3,affiliate3,2017-08-22,2017-11-20,2017-09-21,2018-03-20,tech2,affiliate2,2019-06-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2352,spectrophotometer,quality_equip,2017-08-07,2017-08-15,2019-08-07,Lab1,gov,regional,tech3,affiliate3,2017-08-24,2017-11-22,2017-09-28,2018-03-27,tech2,affiliate2,2019-08-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2353,centrifuge,quality_equip,2017-08-22,2017-08-28,2019-08-22,Lab,gov,regional,tech3,affiliate3,2017-09-29,2017-12-28,2017-10-16,2018-04-14,tech1,affiliate1,2019-08-18,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2354,pcr_tube,lab_equip_r_us,2017-07-04,2017-07-16,2019-07-04,Lab3,gov,district,tech2,affiliate2,2017-07-25,2017-10-23,2017-09-16,2018-03-15,tech2,affiliate2,2019-07-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2355,coulter,lab_equip_r_us,2016-09-22,2016-10-15,2018-09-22,Lab1,gov,district,tech1,affiliate1,2016-11-10,2017-02-08,2016-11-15,2017-05-14,tech2,affiliate2,2018-10-05,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2356,spectrophotometer,lab_equip_r_us,2017-10-07,2017-10-24,2019-10-07,Lab4,gov,district,tech3,affiliate3,2017-12-22,2018-03-22,2017-12-10,2018-06-08,tech2,affiliate2,2019-10-14,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2357,graduated_pipettes,quality_equip,2016-03-04,2016-03-07,2018-03-04,Lab,gov,regional,tech1,affiliate1,2016-04-26,2016-07-25,2016-05-06,2016-11-02,tech3,affiliate3,2018-02-25,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2358,hiv reagents,lab_equip_r_us,2017-02-03,2017-03-04,2019-02-03,Lab3,gov,district,tech2,affiliate2,2017-03-23,2017-06-21,2017-05-21,2017-11-17,tech3,affiliate3,2019-02-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2359,pcr_tube,lab_equip_r_us,2016-07-24,2016-08-07,2018-07-24,Lab2,gov,regional,tech2,affiliate2,2016-09-14,2016-12-13,2016-09-19,2017-03-18,tech1,affiliate1,2018-07-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2360,micropipettes,best_labs,2016-04-02,2016-04-04,2018-04-02,Lab3,private,district,tech2,affiliate2,2016-05-08,2016-08-06,2016-07-01,2016-12-28,tech3,affiliate3,2018-03-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2361,hiv reagents,lab_equip_r_us,2016-06-27,2016-07-17,2018-06-27,Lab1,gov,national,tech1,affiliate1,2016-09-08,2016-12-07,2016-09-11,2017-03-10,tech2,affiliate2,2018-07-07,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2362,pcr_tube,best_labs,2016-09-08,2016-09-20,2018-09-08,Lab2,parochial,regional,tech1,affiliate1,2016-11-02,2017-01-31,2016-12-12,2017-06-10,tech3,affiliate3,2018-09-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2363,coulter,lab_equip_r_us,2016-05-14,2016-05-17,2018-05-14,Lab,gov,district,tech3,affiliate3,2016-06-02,2016-08-31,2016-07-04,2016-12-31,tech3,affiliate3,2018-05-07,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2364,centrifuge,lab_equip_r_us,2016-04-07,2016-04-19,2018-04-07,Lab1,gov,district,tech2,affiliate2,2016-05-14,2016-08-12,2016-07-09,2017-01-05,tech3,affiliate3,2018-04-09,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2365,micropipettes,lab_equip_r_us,2016-09-01,2016-09-15,2018-09-01,Lab,gov,regional,tech1,affiliate1,2016-10-26,2017-01-24,2016-10-24,2017-04-22,tech1,affiliate1,2018-09-05,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2366,hiv reagents,lab_equip_r_us,2016-12-02,2016-12-19,2018-12-02,Lab4,private,district,tech1,affiliate1,2017-02-03,2017-05-04,2017-01-25,2017-07-24,tech2,affiliate2,2018-12-09,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2367,spectrophotometer,lab_equip_r_us,2016-08-06,2016-08-21,2018-08-06,Lab4,gov,district,tech1,affiliate1,2016-09-14,2016-12-13,2016-10-03,2017-04-01,tech1,affiliate1,2018-08-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2368,graduated_pipettes,lab_equip_r_us,2016-11-09,2016-12-05,2018-11-09,Lab,gov,national,tech1,affiliate1,2017-01-26,2017-04-26,2017-02-12,2017-08-11,tech3,affiliate3,2018-11-25,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2369,centrifuge,lab_equip_r_us,2016-01-22,2016-02-21,2018-01-21,Lab2,gov,district,tech2,affiliate2,2016-03-12,2016-06-10,2016-04-01,2016-09-28,tech1,affiliate1,2018-02-10,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2370,P24,quality_equip,2016-07-08,2016-08-01,2018-07-08,Lab3,private,national,tech3,affiliate3,2016-08-28,2016-11-26,2016-10-22,2017-04-20,tech1,affiliate1,2018-07-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2371,coulter,quality_equip,2016-05-07,2016-05-15,2018-05-07,Lab3,parochial,district,tech2,affiliate2,2016-06-09,2016-09-07,2016-06-16,2016-12-13,tech2,affiliate2,2018-05-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2372,graduated_pipettes,quality_equip,2017-02-21,2017-02-23,2019-02-21,Lab,gov,regional,tech2,affiliate2,2017-03-20,2017-06-18,2017-04-20,2017-10-17,tech3,affiliate3,2019-02-13,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2373,hiv reagents,best_labs,2017-10-20,2017-11-10,2019-10-20,Lab4,private,district,tech3,affiliate3,2017-12-25,2018-03-25,2017-12-19,2018-06-17,tech1,affiliate1,2019-10-31,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2374,hiv reagents,quality_equip,2017-08-19,2017-09-18,2019-08-19,Lab,gov,regional,tech1,affiliate1,2017-10-16,2018-01-14,2017-11-30,2018-05-29,tech2,affiliate2,2019-09-08,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2375,pcr_tube,lab_equip_r_us,2016-07-05,2016-07-15,2018-07-05,Lab2,gov,district,tech1,affiliate1,2016-08-01,2016-10-30,2016-09-19,2017-03-18,tech1,affiliate1,2018-07-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2376,micropipettes,best_labs,2016-09-23,2016-10-02,2018-09-23,Lab1,gov,district,tech2,affiliate2,2016-11-14,2017-02-12,2016-12-09,2017-06-07,tech1,affiliate1,2018-09-22,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2377,pcr_tube,lab_equip_r_us,2017-07-20,2017-07-22,2019-07-20,Lab,gov,other,tech3,affiliate3,2017-07-24,2017-10-22,2017-09-08,2018-03-07,tech2,affiliate2,2019-07-12,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2378,CD4_CD8_counter,best_labs,2016-09-30,2016-10-27,2018-09-30,Lab4,gov,district,tech2,affiliate2,2016-11-09,2017-02-07,2017-01-07,2017-07-06,tech2,affiliate2,2018-10-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2379,hiv reagents,quality_equip,2016-09-25,2016-10-12,2018-09-25,Lab1,gov,district,tech3,affiliate3,2016-10-25,2017-01-23,2016-12-10,2017-06-08,tech2,affiliate2,2018-10-02,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2380,micropipettes,lab_equip_r_us,2016-06-03,2016-06-08,2018-06-03,Lab,gov,regional,tech1,affiliate1,2016-06-15,2016-09-13,2016-08-13,2017-02-09,tech1,affiliate1,2018-05-29,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2381,CD4_CD8_counter,quality_equip,2016-01-21,2016-02-11,2018-01-20,Lab4,gov,district,tech3,affiliate3,2016-02-28,2016-05-28,2016-04-28,2016-10-25,tech3,affiliate3,2018-01-31,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2382,P24,lab_equip_r_us,2017-11-22,2017-11-28,2019-11-22,Lab,gov,regional,tech3,affiliate3,2017-12-15,2018-03-15,2018-01-18,2018-07-17,tech2,affiliate2,2019-11-18,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2383,coulter,lab_equip_r_us,2017-07-19,2017-08-15,2019-07-19,Lab2,gov,regional,tech3,affiliate3,2017-10-01,2017-12-30,2017-10-18,2018-04-16,tech2,affiliate2,2019-08-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2384,coulter,lab_equip_r_us,2017-09-06,2017-10-01,2019-09-06,Lab4,gov,district,tech2,affiliate2,2017-10-13,2018-01-11,2017-12-09,2018-06-07,tech3,affiliate3,2019-09-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2385,centrifuge,quality_equip,2016-02-15,2016-03-04,2018-02-14,Lab4,private,district,tech3,affiliate3,2016-04-20,2016-07-19,2016-05-03,2016-10-30,tech1,affiliate1,2018-02-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2386,pcr_machine,lab_equip_r_us,2016-03-13,2016-03-18,2018-03-13,Lab2,gov,regional,tech2,affiliate2,2016-04-01,2016-06-30,2016-04-22,2016-10-19,tech2,affiliate2,2018-03-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2387,spectrophotometer,best_labs,2017-02-24,2017-03-05,2019-02-24,Lab4,gov,regional,tech3,affiliate3,2017-04-17,2017-07-16,2017-04-30,2017-10-27,tech1,affiliate1,2019-02-23,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2388,pcr_machine,quality_equip,2017-01-15,2017-01-29,2019-01-15,Lab4,gov,district,tech2,affiliate2,2017-03-23,2017-06-21,2017-04-28,2017-10-25,tech1,affiliate1,2019-01-19,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2389,coulter,best_labs,2017-08-16,2017-08-31,2019-08-16,Lab2,gov,district,tech2,affiliate2,2017-09-21,2017-12-20,2017-10-22,2018-04-20,tech2,affiliate2,2019-08-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2390,P24,best_labs,2016-06-19,2016-07-09,2018-06-19,Lab2,private,regional,tech3,affiliate3,2016-08-13,2016-11-11,2016-10-03,2017-04-01,tech3,affiliate3,2018-06-29,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2391,coulter,quality_equip,2016-11-13,2016-12-07,2018-11-13,Lab1,gov,district,tech3,affiliate3,2016-12-20,2017-03-20,2017-01-27,2017-07-26,tech2,affiliate2,2018-11-27,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2392,hiv reagents,quality_equip,2016-10-21,2016-11-09,2018-10-21,Lab,gov,district,tech1,affiliate1,2016-12-27,2017-03-27,2017-02-06,2017-08-05,tech1,affiliate1,2018-10-30,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2393,CD4_CD8_counter,lab_equip_r_us,2016-07-05,2016-08-01,2018-07-05,Lab2,gov,regional,tech3,affiliate3,2016-08-15,2016-11-13,2016-09-20,2017-03-19,tech1,affiliate1,2018-07-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2394,pcr_machine,quality_equip,2016-09-18,2016-10-06,2018-09-18,Lab,gov,regional,tech3,affiliate3,2016-11-27,2017-02-25,2016-12-15,2017-06-13,tech2,affiliate2,2018-09-26,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2395,pcr_tube,lab_equip_r_us,2016-10-20,2016-11-07,2018-10-20,Lab2,gov,regional,tech2,affiliate2,2017-01-06,2017-04-06,2016-12-21,2017-06-19,tech2,affiliate2,2018-10-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2396,pcr_machine,best_labs,2017-06-22,2017-07-16,2019-06-22,Lab4,private,district,tech1,affiliate1,2017-07-23,2017-10-21,2017-08-29,2018-02-25,tech3,affiliate3,2019-07-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2397,centrifuge,lab_equip_r_us,2017-01-17,2017-01-21,2019-01-17,Lab,private,national,tech1,affiliate1,2017-01-29,2017-04-29,2017-04-13,2017-10-10,tech1,affiliate1,2019-01-11,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2398,graduated_pipettes,best_labs,2017-04-09,2017-04-12,2019-04-09,Lab3,gov,district,tech3,affiliate3,2017-06-07,2017-09-05,2017-06-11,2017-12-08,tech3,affiliate3,2019-04-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2399,P24,quality_equip,2017-04-17,2017-05-09,2019-04-17,Lab3,gov,district,tech1,affiliate1,2017-05-23,2017-08-21,2017-06-24,2017-12-21,tech1,affiliate1,2019-04-29,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2400,spectrophotometer,best_labs,2016-08-04,2016-08-07,2018-08-04,Lab2,gov,district,tech2,affiliate2,2016-08-19,2016-11-17,2016-10-13,2017-04-11,tech2,affiliate2,2018-07-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2401,P24,quality_equip,2017-05-26,2017-06-15,2019-05-26,Lab,gov,district,tech2,affiliate2,2017-07-01,2017-09-29,2017-09-07,2018-03-06,tech3,affiliate3,2019-06-05,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2402,graduated_pipettes,lab_equip_r_us,2016-05-02,2016-05-12,2018-05-02,Lab4,gov,district,tech1,affiliate1,2016-07-11,2016-10-09,2016-06-11,2016-12-08,tech2,affiliate2,2018-05-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2403,pcr_tube,best_labs,2017-11-27,2017-12-25,2019-11-27,Lab,gov,regional,tech1,affiliate1,2018-02-07,2018-05-08,2018-02-24,2018-08-23,tech1,affiliate1,2019-12-15,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2404,pcr_machine,best_labs,2016-03-24,2016-04-19,2018-03-24,Lab2,gov,district,tech1,affiliate1,2016-06-17,2016-09-15,2016-06-10,2016-12-07,tech3,affiliate3,2018-04-09,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2405,coulter,lab_equip_r_us,2017-02-17,2017-03-03,2019-02-17,Lab4,parochial,district,tech3,affiliate3,2017-03-31,2017-06-29,2017-04-30,2017-10-27,tech2,affiliate2,2019-02-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2406,P24,lab_equip_r_us,2016-06-17,2016-06-21,2018-06-17,Lab3,gov,other,tech2,affiliate2,2016-08-06,2016-11-04,2016-07-26,2017-01-22,tech3,affiliate3,2018-06-11,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2407,coulter,lab_equip_r_us,2017-02-22,2017-02-27,2019-02-22,Lab3,gov,district,tech1,affiliate1,2017-04-06,2017-07-05,2017-05-03,2017-10-30,tech3,affiliate3,2019-02-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2408,spectrophotometer,lab_equip_r_us,2016-12-11,2016-12-22,2018-12-11,Lab3,parochial,district,tech3,affiliate3,2017-02-11,2017-05-12,2017-03-08,2017-09-04,tech3,affiliate3,2018-12-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2409,pcr_tube,lab_equip_r_us,2017-07-28,2017-08-05,2019-07-28,Lab1,gov,district,tech2,affiliate2,2017-08-25,2017-11-23,2017-09-27,2018-03-26,tech1,affiliate1,2019-07-26,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2410,spectrophotometer,quality_equip,2016-09-07,2016-09-18,2018-09-07,Lab,private,district,tech1,affiliate1,2016-10-27,2017-01-25,2016-11-21,2017-05-20,tech3,affiliate3,2018-09-08,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2411,micropipettes,lab_equip_r_us,2016-07-12,2016-07-16,2018-07-12,Lab4,gov,district,tech3,affiliate3,2016-08-03,2016-11-01,2016-08-21,2017-02-17,tech2,affiliate2,2018-07-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2412,spectrophotometer,lab_equip_r_us,2016-06-27,2016-07-10,2018-06-27,Lab4,gov,regional,tech2,affiliate2,2016-07-26,2016-10-24,2016-08-19,2017-02-15,tech1,affiliate1,2018-06-30,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2413,centrifuge,lab_equip_r_us,2017-04-29,2017-05-27,2019-04-29,Lab,gov,district,tech3,affiliate3,2017-06-24,2017-09-22,2017-07-10,2018-01-06,tech2,affiliate2,2019-05-17,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2414,centrifuge,best_labs,2016-08-11,2016-08-19,2018-08-11,Lab1,private,other,tech1,affiliate1,2016-09-12,2016-12-11,2016-11-13,2017-05-12,tech2,affiliate2,2018-08-09,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2415,P24,quality_equip,2016-06-08,2016-06-11,2018-06-08,Lab4,gov,national,tech1,affiliate1,2016-07-14,2016-10-12,2016-07-26,2017-01-22,tech2,affiliate2,2018-06-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2416,centrifuge,lab_equip_r_us,2017-10-11,2017-10-22,2019-10-11,Lab2,gov,district,tech3,affiliate3,2017-10-25,2018-01-23,2017-12-20,2018-06-18,tech3,affiliate3,2019-10-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2417,graduated_pipettes,lab_equip_r_us,2016-02-13,2016-02-26,2018-02-12,Lab4,gov,district,tech1,affiliate1,2016-04-11,2016-07-10,2016-05-02,2016-10-29,tech3,affiliate3,2018-02-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2418,pcr_tube,quality_equip,2016-02-25,2016-03-16,2018-02-24,Lab4,gov,regional,tech2,affiliate2,2016-04-30,2016-07-29,2016-05-03,2016-10-30,tech2,affiliate2,2018-03-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2419,CD4_CD8_counter,best_labs,2016-11-22,2016-12-04,2018-11-22,Lab,gov,regional,tech1,affiliate1,2017-01-09,2017-04-09,2017-02-11,2017-08-10,tech1,affiliate1,2018-11-24,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2420,pcr_machine,best_labs,2017-03-17,2017-04-16,2019-03-17,Lab2,private,district,tech3,affiliate3,2017-06-01,2017-08-30,2017-06-06,2017-12-03,tech2,affiliate2,2019-04-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2421,centrifuge,quality_equip,2016-02-15,2016-02-16,2018-02-14,Lab,gov,district,tech1,affiliate1,2016-02-19,2016-05-19,2016-04-17,2016-10-14,tech2,affiliate2,2018-02-05,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2422,P24,lab_equip_r_us,2016-09-01,2016-09-13,2018-09-01,Lab3,gov,other,tech3,affiliate3,2016-10-29,2017-01-27,2016-10-25,2017-04-23,tech3,affiliate3,2018-09-03,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2423,centrifuge,lab_equip_r_us,2016-01-05,2016-01-18,2018-01-04,Lab4,gov,district,tech2,affiliate2,2016-01-26,2016-04-25,2016-04-09,2016-10-06,tech1,affiliate1,2018-01-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2424,centrifuge,best_labs,2017-06-05,2017-06-11,2019-06-05,Lab1,private,district,tech3,affiliate3,2017-06-21,2017-09-19,2017-07-19,2018-01-15,tech2,affiliate2,2019-06-01,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
2425,micropipettes,best_labs,2016-10-19,2016-10-23,2018-10-19,Lab,gov,district,tech1,affiliate1,2016-12-10,2017-03-10,2016-12-03,2017-06-01,tech3,affiliate3,2018-10-13,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2426,hiv reagents,best_labs,2016-06-11,2016-07-05,2018-06-11,Lab4,gov,district,tech2,affiliate2,2016-08-28,2016-11-26,2016-08-08,2017-02-04,tech3,affiliate3,2018-06-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2427,hiv reagents,quality_equip,2016-11-15,2016-12-02,2018-11-15,Lab,private,other,tech1,affiliate1,2016-12-14,2017-03-14,2017-01-08,2017-07-07,tech3,affiliate3,2018-11-22,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
2428,CD4_CD8_counter,quality_equip,2017-06-04,2017-06-16,2019-06-04,Lab3,private,district,tech2,affiliate2,2017-08-03,2017-11-01,2017-07-22,2018-01-18,tech1,affiliate1,2019-06-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2429,hiv reagents,lab_equip_r_us,2016-06-18,2016-07-01,2018-06-18,Lab3,gov,district,tech3,affiliate3,2016-07-12,2016-10-10,2016-09-21,2017-03-20,tech1,affiliate1,2018-06-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2430,micropipettes,quality_equip,2016-09-05,2016-09-18,2018-09-05,Lab4,gov,regional,tech2,affiliate2,2016-11-15,2017-02-13,2016-11-16,2017-05-15,tech3,affiliate3,2018-09-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2431,pcr_machine,lab_equip_r_us,2017-03-28,2017-04-17,2019-03-28,Lab4,private,district,tech3,affiliate3,2017-05-30,2017-08-28,2017-06-02,2017-11-29,tech3,affiliate3,2019-04-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
2432,coulter,lab_equip_r_us,2017-05-14,2017-05-27,2019-05-14,Lab,private,national,tech3,affiliate3,2017-06-29,2017-09-27,2017-07-16,2018-01-12,tech1,affiliate1,2019-05-17,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
