facility_id,count_equip,manufacturer,model_number,serial_number,manufacture_date,service_provider,equip_type,lab_name,lab_address,lab_level,lab_affi,address_geocode,latitude,longitude
SE/EBO/004,NA,PARTEC,NA,100963422,2010,NA,cd4_analyzer,GENERAL HOSPITAL OKPOSI,AMASIRI ROADA OKPOSI EBONYI,Secondary,Public Health,"AMASIRI ROADA OKPOSI EBONYI, Nigeria",39.78373,-100.445882
SE/EBO/003,2,PANTEC CYFLOW,NA,090439822/060221220,2009,NA,cd4_analyzer,FEDERAL TEACHING HOSPITAL ABAKALIKI HAEMATOLOGY DEPT,BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI,Tertiary,AcADAemic,"BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI, Nigeria",39.78373,-100.445882
SE/EBO/003,2,PANTEC CYFLOW,NA,090439822/060221220,2009,NA,cd4_analyzer,FEDERAL TEACHING HOSPITAL ABAKALIKI HAEMATOLOGY DEPT,BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI,Tertiary,AcADAemic,"BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI, Nigeria",39.78373,-100.445882
NC/KOG/022,1,PARTEC,CYFLOW 24,81130322,2008,NA,cd4_analyzer,ZONAL HOSPITAL LABORATORY OKENE LABORATORY,ALONG OHINOYI ROADA OKENE,Secondary,Hospital,"ALONG OHINOYI ROADA OKENE, Nigeria",39.78373,-100.445882
NC/FCT/007,NA,NA,NA,NA,NA,NA,cd4_analyzer,MED LAB DEPT,GENERAL HOSPITAL RINGIM JIGAWA STATE,Secondary,NA,"GENERAL HOSPITAL RINGIM JIGAWA STATE, Nigeria",39.78373,-100.445882
SS/EDO/015,1,BECTON DICKSON,337858,D858000126,3865,NA,cd4_analyzer,GENERAL HOSPITAL,ALONG IGARRA ROADA AUCHI ETSAKO WEST LGA EDO STATE,Secondary,Hospital,"ALONG IGARRA ROADA AUCHI ETSAKO WEST LGA EDO STATE, Nigeria",39.78373,-100.445882
NC/FCT/009,NA,PIMA/INVER,PIMA-D-001302,NA,NA,No,cd4_analyzer,NNPC CLINIC,37 USUMA STREET MAITAMA ABUJA,NA,Private,"37 USUMA STREET MAITAMA ABUJA, Nigeria",39.78373,-100.445882
SW/OGN/006,NA,BD BIOSCIENCES,NA,D858000824,3856,MR OSHILOYE,cd4_analyzer,STATE HOSPITAL OTA OGUN STATE (HOSIPTAL LABORATORY),IDI IROKO ROADA OTTA OGUN STATE,Secondary,Hospital,"IDI IROKO ROADA OTTA OGUN STATE, Nigeria",39.78373,-100.445882
NE/BAU/011,1,PARTEC,NA,60221020,2005,NA,cd4_analyzer,GENERAL HOSPITAL NINGI,NING LOCAL GOVERNMENT BAUCHI STATE,Secondary,Hospital,"NING LOCAL GOVERNMENT BAUCHI STATE, Nigeria",39.78373,-100.445882
NE/BAU/009,1,NA,BD FACS,D 858000938,3944,NA,cd4_analyzer,GENERAL HOSPITAL ALKALERI LABORATORY,GENERAL HOSPITAL ALKALERI BAUCHI STATE,Secondary,Hospital,"GENERAL HOSPITAL ALKALERI BAUCHI STATE, Nigeria",39.78373,-100.445882
NE/BAU/010,1,BD FACS COUNT,NA,D85800949,3944,NA,cd4_analyzer,GENERAL HOSPITAL GAMAWA,GAMAWA BAUCHI STATE,Secondary,Hospital,"GAMAWA BAUCHI STATE, Nigeria",12.014595,10.593478
NW/KAD/022,NA,PARTEC GMB4,SL-3,70946217,2009,NA,cd4_analyzer,YUSUF DANTSOHO MEMORIAL HOSPITAL (FORMERLY TUDUN WADAA GENERAL H,"KADA POLY ROADA, TUDUN WADAA,",Secondary,Hospital,"KADA POLY ROADA, TUDUN WADAA,, Nigeria",39.78373,-100.445882
NW/KAD/025,1,PARTEC,COUNTER-11,120386822,2012,NA,cd4_analyzer,FED. NEURO PSYCHRIATRIC HOSPITAL LABORATORY,"BARNAWA, KADAUNA,",Tertiary,Hospital,"BARNAWA, KADAUNA,, Nigeria",39.78373,-100.445882
NW/KAD/021,1,BD FACS COUNT,BD 337858,NA,NA,NA,cd4_analyzer,GENERAL HOSPITAL KACHIA,P O BOX 137 KACHIA,Secondary,NMOD,"P O BOX 137 KACHIA, Nigeria",39.78373,-100.445882
SW/LAG/059,3,"PERTEC-2, BD FACS-I PARTEC BDFACS",CF SL-3 CF COUNTER,"070437317, 050212120, D33785802634",2007,APIN SERVICE ENGR,cd4_analyzer,PATHOLOGY DEPT 68 NARTHY LABORATORY,MYHOUNG BARRACKS YABA-LAGOS,Refernce Lab,Hospital,"MYHOUNG BARRACKS YABA-LAGOS, Nigeria",39.78373,-100.445882
NC/KOG/012,1,PARTEC,D - 02828,100358822,2010,NA,cd4_analyzer,ZONAL HOSPITAL IDAH LABORATORY,FOMERLY GENERAL HOSPITAL IDAH LGS KOGI STATE,Secondary,NMOD,"FOMERLY GENERAL HOSPITAL IDAH LGS KOGI STATE, Nigeria",39.78373,-100.445882
NW/JIG/002,NA,NA,NA,NA,NA,NA,cd4_analyzer,LABORATORY DEPARTMENT,"MODEL PRIMARY HEALTH CARE, KIRI KASAMA JIGAWA STATE",Primary,Public Health,"MODEL PRIMARY HEALTH CARE, KIRI KASAMA JIGAWA STATE, Nigeria",39.78373,-100.445882
NW/JIG/001,NA,NA,NA,NA,NA,NA,cd4_analyzer,MEDICAL LABORATORY DEPARTMENT,"FEDERAL MEDICAL CENTRE (FMC), BIRNIN-KUDU",Tertiary,Public Health,"FEDERAL MEDICAL CENTRE (FMC), BIRNIN-KUDU, Nigeria",39.78373,-100.445882
NW/SOK/004,1,GEN LAB,NA,90848322,2009,NA,cd4_analyzer,DOGON DAJI LABORATORY,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE",Secondary,Hospital,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE, Nigeria",39.78373,-100.445882
NW/SOK/003,1,NA,BDFACS,D858000895,2009,NA,cd4_analyzer,ILLELA GENERAL HOSPITAL,GENERAL HOSPITAL ILLELA SOKOTO STATE,Secondary,Hospital,"GENERAL HOSPITAL ILLELA SOKOTO STATE, Nigeria",39.78373,-100.445882
SW/OYO/014,1,BD FRACS COUNT,80,80513923,2008,HMB VENDOR,cd4_analyzer,LABORATORY DEPT OYO,"OYO ALAFIN , OYO",Secondary,Hospital,"OYO ALAFIN , OYO, Nigeria",39.78373,-100.445882
SE/ENG/020,1,PARTEC,NA,90135722,2009,BIOMED ENGR,cd4_analyzer,PRESYBITERIAN JOINT HOSPITAL UBUNI,"UMUOBUNA OHAOZARA, EBOYI STATE",Secondary,NGo or Religious,"UMUOBUNA OHAOZARA, EBOYI STATE, Nigeria",39.78373,-100.445882
NC/PLA/004,NA,BD,NA,D8585001478,3978,NA,cd4_analyzer,MILITARY HOSPITAL 3 DIV JOS,RUKUBA ROADA,NA,NA,"RUKUBA ROADA, Nigeria",39.78373,-100.445882
SE/IMO/006,NA,BD FAST COUNT,FIM01AA 0031,FIM01AA 0117,NA,GHAIN,cd4_analyzer,GENERAL HOSPITAL,OKIGWE P.O. BOX 1008 OKIGWE IMO,NA,NA,"OKIGWE P.O. BOX 1008 OKIGWE IMO, Nigeria",39.78373,-100.445882
NC/KOG/023,NA,BD,BD FAOCOUTTM,D85800913,NA,NA,cd4_analyzer,ZONAL HOSPITAL LAB KABBA,PMB 210 KABBA,Secondary,Hospital,"PMB 210 KABBA, Nigeria",39.78373,-100.445882
SW/OSU/011,NA,OLYMPUS OPTICAL CO LTD,CHA -213XSZ 107BN,NA,NA,ENGINEER,cd4_analyzer,DAILY MEDICAL DIAGNOSTIC CENTRE,BESIDE STERLING BANK ADAEBARE SPECIALIST HOSP PREMISES GBONGAN ROADA OSOGBO OSUN STATE,NA,Private,"BESIDE STERLING BANK ADAEBARE SPECIALIST HOSP PREMISES GBONGAN ROADA OSOGBO OSUN STATE, Nigeria",39.78373,-100.445882
SW/LAG/078,NA,NA,NA,NA,NA,NA,cd4_analyzer,BAFEM MEDICAL LIMITED,59 AYILARA STREET OFF GUELEGBA ROADA SURULERE LAGER,Primary,Private,"59 AYILARA STREET OFF GUELEGBA ROADA SURULERE LAGER, Nigeria",39.78373,-100.445882
SW/OSU/005,NA,NA,NA,NA,NA,NA,cd4_analyzer,STATE HOSPITAL ILA -ORANGUN OGUN STATE,OKE -ALOYINILA -ORANGUN,Secondary,Public Health,"OKE -ALOYINILA -ORANGUN, Nigeria",39.78373,-100.445882
SW/OSU/012,NA,PARTEC,NA,NA,NA,NA,cd4_analyzer,PEPFAIR INTERGRATED LAB SACRED HEART HOSPITAL APIN,LANTORO ABEOKUTA .OGUN STATE,Secondary,NGo or Religious,"LANTORO ABEOKUTA .OGUN STATE, Nigeria",39.78373,-100.445882
SS/DEL/026,NA,N/A PIMA,N/A,N /D 001283A,NA,EXTERNAL VENDOR,cd4_analyzer,CAPITAL HILL CLINIC LAB,NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE,Secondary,Private,"NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE, Nigeria",39.78373,-100.445882
SW/OSU/009,2,OPQRTEC COUNTER2 SL3GREEN,NA,110168722,2011,HAVARD PEFFER ENGINEER [APIN],cd4_analyzer,STATE HOSPITAL IJEBU ODE,OLISA ROADA P..M.B. 2023 IJEBU -ODE,Secondary,NA,"OLISA ROADA P..M.B. 2023 IJEBU -ODE, Nigeria",39.78373,-100.445882
SW/LAG/079,1,BW SCIENCE,D858000/30,337858,3865,NA,cd4_analyzer,MASSEY STREET CHILDREN HOSPITAL LAB,MASSEY STREET LAGOS INLAND,Tertiary,Hospital,"MASSEY STREET LAGOS INLAND, Nigeria",39.78373,-100.445882
NC/KWA/001,NA,No,NA,NA,NA,NA,cd4_analyzer,TBL/SKIN DISEASE HOSPITAL,ILORIN KWARA STATE,NA,NA,"ILORIN KWARA STATE, Nigeria",8.496366,4.548048
NC/KWA/001,NA,No,NA,NA,NA,NA,cd4_analyzer,TBL/SKIN DISEASE HOSPITAL,ILORIN KWARA STATE,NA,NA,"ILORIN KWARA STATE, Nigeria",8.496366,4.548048
NC/PLA/006,NA,CLASS 1LASER PRODUCT,NA,81024722,2008,NA,cd4_analyzer,GENERAL HOSPITAL MANGU,ALONG PANSHIN JOS ROADA,Secondary,NA,"ALONG PANSHIN JOS ROADA, Nigeria",39.78373,-100.445882
SE/ANA/031,1,PARTEC CYFLOW CENTRE,PARTEC AM FLONG PLOT 2-13-D-028GORLITZ,09084822Z,2009,NA,cd4_analyzer,GENERAL HOSP EKWULOBIA LAB DEPT,NEAR EKE EKWULOBIA MARKET AGBA VILLAGE EKWULOBIA ANAMBRA STATE,Secondary,Hospital,"NEAR EKE EKWULOBIA MARKET AGBA VILLAGE EKWULOBIA ANAMBRA STATE, Nigeria",39.78373,-100.445882
SW/OYO/010,NA,CYFLOW COUNTER FOR CD4,80,80513922,2008,HOSPITAL MANAGEMENT BOARD & KGDN TECH LTD,cd4_analyzer,LABORATORY DEPARTMENT MATERNITY TEACHING HOSPITAL,YEMETU ADAEOYO IBADAAN,Secondary,Hospital,"YEMETU ADAEOYO IBADAAN, Nigeria",39.78373,-100.445882
SS/CRS/006,NA,PARTEO,SL3,51351823,NA,NA,cd4_analyzer,NAVAL HOSPITAL LABORATORY,NAVAL HOSPITAL CALABAR (NO 2 CLUB RD),Other,NMOD,"NAVAL HOSPITAL CALABAR (NO 2 CLUB RD), Nigeria",39.78373,-100.445882
SS/DEL/020,NA,PARTEC,NA,90542722,NA,NA,cd4_analyzer,OGULAGHA COTTAGE HOSPITAL LABORATORY OGULAGHA,YOUBEBE ROADA OGULAGHA TOWN DELTA STATE,Tertiary,Hospital,"YOUBEBE ROADA OGULAGHA TOWN DELTA STATE, Nigeria",39.78373,-100.445882
SW/OYO/009,NA,NA,NA,NA,NA,BIOMEDICAL ENGINEERING,cd4_analyzer,HAEMATOLOGY/BLOOD BANK,UNIVERSITY COLLEGE HOSPITAL OYO STATE,Tertiary,Hospital,"UNIVERSITY COLLEGE HOSPITAL OYO STATE, Nigeria",39.78373,-100.445882
SS/AKW/013,NA,NEMISAM BIO-MED ENGINEER,NA,NA,NA,NA,cd4_analyzer,BULLION MEDICAL DIAGNOSTIC LABORATORY,"NO 260 ABAK ROADA, UYO, AKWA IBOM STATE",NA,NA,"NO 260 ABAK ROADA, UYO, AKWA IBOM STATE, Nigeria",39.78373,-100.445882
NE/GME/006,NA,"UL DIAGNOSTIC, USA",NA,CSA-00014,3998,NA,cd4_analyzer,ASHAKACEM PLC MEDICAL CENTRE,"ASHAKA CEMENT WORKS, NEAR GOV COMPANY STAFF CLINIC , ASHAKA",NA,Private,"ASHAKA CEMENT WORKS, NEAR GOV COMPANY STAFF CLINIC , ASHAKA, Nigeria",39.78373,-100.445882
NE/TAR/003,1,NA,NA,D-858000813,3932,NA,cd4_analyzer,"GENERAL HOSPITAL, BALI","TAKUN ROADA, BALI",Secondary,Hospital,"TAKUN ROADA, BALI, Nigeria",39.78373,-100.445882
SE/ANA/013,1,PARTEC GMBH,1.9,81130022,2008,NA,cd4_analyzer,HOLY ROSARY SPECIALIST HOSPITAL (AIDS RELIEF),HOLY ROSARY SPECIALIST WATERSIDE ONITSHA ANAMBRA,Other,Other,"HOLY ROSARY SPECIALIST WATERSIDE ONITSHA ANAMBRA, Nigeria",39.78373,-100.445882
SS/RIV/005,NA,NA,NA,NA,NA,NA,cd4_analyzer,GENERAL HOSPITAL OMOKU,OMOKU RIVERS STATE,Secondary,Hospital,"OMOKU RIVERS STATE, Nigeria",5.35,6.65
SE/EBO/004,NA,PARTEC,NA,100963422,2010,NA,cd4_analyzer,GENERAL HOSPITAL OKPOSI,AMASIRI ROADA OKPOSI EBONYI,Secondary,Public Health,"AMASIRI ROADA OKPOSI EBONYI, Nigeria",39.78373,-100.445882
SE/EBO/003,2,PANTEC CYFLOW,NA,090439822/060221220,2009,NA,cd4_analyzer,FEDERAL TEACHING HOSPITAL ABAKALIKI HAEMATOLOGY DEPT,BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI,Tertiary,AcADAemic,"BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI, Nigeria",39.78373,-100.445882
SE/EBO/003,2,PANTEC CYFLOW,NA,090439822/060221220,2009,NA,cd4_analyzer,FEDERAL TEACHING HOSPITAL ABAKALIKI HAEMATOLOGY DEPT,BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI,Tertiary,AcADAemic,"BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI, Nigeria",39.78373,-100.445882
NC/KOG/022,1,PARTEC,CYFLOW 24,81130322,2008,NA,cd4_analyzer,ZONAL HOSPITAL LABORATORY OKENE LABORATORY,ALONG OHINOYI ROADA OKENE,Secondary,Hospital,"ALONG OHINOYI ROADA OKENE, Nigeria",39.78373,-100.445882
NC/FCT/007,NA,NA,NA,NA,NA,NA,cd4_analyzer,MED LAB DEPT,GENERAL HOSPITAL RINGIM JIGAWA STATE,Secondary,NA,"GENERAL HOSPITAL RINGIM JIGAWA STATE, Nigeria",39.78373,-100.445882
SS/EDO/015,1,BECTON DICKSON,337858,D858000126,3865,NA,cd4_analyzer,GENERAL HOSPITAL,ALONG IGARRA ROADA AUCHI ETSAKO WEST LGA EDO STATE,Secondary,Hospital,"ALONG IGARRA ROADA AUCHI ETSAKO WEST LGA EDO STATE, Nigeria",39.78373,-100.445882
NC/FCT/009,NA,PIMA/INVER,PIMA-D-001302,NA,NA,No,cd4_analyzer,NNPC CLINIC,37 USUMA STREET MAITAMA ABUJA,NA,Private,"37 USUMA STREET MAITAMA ABUJA, Nigeria",39.78373,-100.445882
SW/OGN/006,NA,BD BIOSCIENCES,NA,D858000824,3856,MR OSHILOYE,cd4_analyzer,STATE HOSPITAL OTA OGUN STATE (HOSIPTAL LABORATORY),IDI IROKO ROADA OTTA OGUN STATE,Secondary,Hospital,"IDI IROKO ROADA OTTA OGUN STATE, Nigeria",39.78373,-100.445882
NE/BAU/011,1,PARTEC,NA,60221020,2005,NA,cd4_analyzer,GENERAL HOSPITAL NINGI,NING LOCAL GOVERNMENT BAUCHI STATE,Secondary,Hospital,"NING LOCAL GOVERNMENT BAUCHI STATE, Nigeria",39.78373,-100.445882
NE/BAU/009,1,NA,BD FACS,D 858000938,3944,NA,cd4_analyzer,GENERAL HOSPITAL ALKALERI LABORATORY,GENERAL HOSPITAL ALKALERI BAUCHI STATE,Secondary,Hospital,"GENERAL HOSPITAL ALKALERI BAUCHI STATE, Nigeria",39.78373,-100.445882
NE/BAU/010,1,BD FACS COUNT,NA,D85800949,3944,NA,cd4_analyzer,GENERAL HOSPITAL GAMAWA,GAMAWA BAUCHI STATE,Secondary,Hospital,"GAMAWA BAUCHI STATE, Nigeria",12.014595,10.593478
NW/KAD/022,NA,PARTEC GMB4,SL-3,70946217,2009,NA,cd4_analyzer,YUSUF DANTSOHO MEMORIAL HOSPITAL (FORMERLY TUDUN WADAA GENERAL H,"KADA POLY ROADA, TUDUN WADAA,",Secondary,Hospital,"KADA POLY ROADA, TUDUN WADAA,, Nigeria",39.78373,-100.445882
NW/KAD/025,1,PARTEC,COUNTER-11,120386822,2012,NA,cd4_analyzer,FED. NEURO PSYCHRIATRIC HOSPITAL LABORATORY,"BARNAWA, KADAUNA,",Tertiary,Hospital,"BARNAWA, KADAUNA,, Nigeria",39.78373,-100.445882
NW/KAD/021,1,BD FACS COUNT,BD 337858,NA,NA,NA,cd4_analyzer,GENERAL HOSPITAL KACHIA,P O BOX 137 KACHIA,Secondary,NMOD,"P O BOX 137 KACHIA, Nigeria",39.78373,-100.445882
SW/LAG/059,3,"PERTEC-2, BD FACS-I PARTEC BDFACS",CF SL-3 CF COUNTER,"070437317, 050212120, D33785802634",2007,APIN SERVICE ENGR,cd4_analyzer,PATHOLOGY DEPT 68 NARTHY LABORATORY,MYHOUNG BARRACKS YABA-LAGOS,Refernce Lab,Hospital,"MYHOUNG BARRACKS YABA-LAGOS, Nigeria",39.78373,-100.445882
NC/KOG/012,1,PARTEC,D - 02828,100358822,2010,NA,cd4_analyzer,ZONAL HOSPITAL IDAH LABORATORY,FOMERLY GENERAL HOSPITAL IDAH LGS KOGI STATE,Secondary,NMOD,"FOMERLY GENERAL HOSPITAL IDAH LGS KOGI STATE, Nigeria",39.78373,-100.445882
NW/JIG/002,NA,NA,NA,NA,NA,NA,cd4_analyzer,LABORATORY DEPARTMENT,"MODEL PRIMARY HEALTH CARE, KIRI KASAMA JIGAWA STATE",Primary,Public Health,"MODEL PRIMARY HEALTH CARE, KIRI KASAMA JIGAWA STATE, Nigeria",39.78373,-100.445882
NW/JIG/001,NA,NA,NA,NA,NA,NA,cd4_analyzer,MEDICAL LABORATORY DEPARTMENT,"FEDERAL MEDICAL CENTRE (FMC), BIRNIN-KUDU",Tertiary,Public Health,"FEDERAL MEDICAL CENTRE (FMC), BIRNIN-KUDU, Nigeria",39.78373,-100.445882
NW/SOK/004,1,GEN LAB,NA,90848322,2009,NA,cd4_analyzer,DOGON DAJI LABORATORY,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE",Secondary,Hospital,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE, Nigeria",39.78373,-100.445882
NW/SOK/003,1,NA,BDFACS,D858000895,2009,NA,cd4_analyzer,ILLELA GENERAL HOSPITAL,GENERAL HOSPITAL ILLELA SOKOTO STATE,Secondary,Hospital,"GENERAL HOSPITAL ILLELA SOKOTO STATE, Nigeria",39.78373,-100.445882
SW/OYO/014,1,BD FRACS COUNT,80,80513923,2008,HMB VENDOR,cd4_analyzer,LABORATORY DEPT OYO,"OYO ALAFIN , OYO",Secondary,Hospital,"OYO ALAFIN , OYO, Nigeria",39.78373,-100.445882
SE/ENG/020,1,PARTEC,NA,90135722,2009,BIOMED ENGR,cd4_analyzer,PRESYBITERIAN JOINT HOSPITAL UBUNI,"UMUOBUNA OHAOZARA, EBOYI STATE",Secondary,NGo or Religious,"UMUOBUNA OHAOZARA, EBOYI STATE, Nigeria",39.78373,-100.445882
NC/PLA/004,NA,BD,NA,D8585001478,3978,NA,cd4_analyzer,MILITARY HOSPITAL 3 DIV JOS,RUKUBA ROADA,NA,NA,"RUKUBA ROADA, Nigeria",39.78373,-100.445882
SE/IMO/006,NA,BD FAST COUNT,FIM01AA 0031,FIM01AA 0117,NA,GHAIN,cd4_analyzer,GENERAL HOSPITAL,OKIGWE P.O. BOX 1008 OKIGWE IMO,NA,NA,"OKIGWE P.O. BOX 1008 OKIGWE IMO, Nigeria",39.78373,-100.445882
NC/KOG/023,NA,BD,BD FAOCOUTTM,D85800913,NA,NA,cd4_analyzer,ZONAL HOSPITAL LAB KABBA,PMB 210 KABBA,Secondary,Hospital,"PMB 210 KABBA, Nigeria",39.78373,-100.445882
SW/OSU/011,NA,OLYMPUS OPTICAL CO LTD,CHA -213XSZ 107BN,NA,NA,ENGINEER,cd4_analyzer,DAILY MEDICAL DIAGNOSTIC CENTRE,BESIDE STERLING BANK ADAEBARE SPECIALIST HOSP PREMISES GBONGAN ROADA OSOGBO OSUN STATE,NA,Private,"BESIDE STERLING BANK ADAEBARE SPECIALIST HOSP PREMISES GBONGAN ROADA OSOGBO OSUN STATE, Nigeria",39.78373,-100.445882
SW/LAG/078,NA,NA,NA,NA,NA,NA,cd4_analyzer,BAFEM MEDICAL LIMITED,59 AYILARA STREET OFF GUELEGBA ROADA SURULERE LAGER,Primary,Private,"59 AYILARA STREET OFF GUELEGBA ROADA SURULERE LAGER, Nigeria",39.78373,-100.445882
SW/OSU/005,NA,NA,NA,NA,NA,NA,cd4_analyzer,STATE HOSPITAL ILA -ORANGUN OGUN STATE,OKE -ALOYINILA -ORANGUN,Secondary,Public Health,"OKE -ALOYINILA -ORANGUN, Nigeria",39.78373,-100.445882
SW/OSU/012,NA,PARTEC,NA,NA,NA,NA,cd4_analyzer,PEPFAIR INTERGRATED LAB SACRED HEART HOSPITAL APIN,LANTORO ABEOKUTA .OGUN STATE,Secondary,NGo or Religious,"LANTORO ABEOKUTA .OGUN STATE, Nigeria",39.78373,-100.445882
SS/DEL/026,NA,N/A PIMA,N/A,N /D 001283A,NA,EXTERNAL VENDOR,cd4_analyzer,CAPITAL HILL CLINIC LAB,NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE,Secondary,Private,"NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE, Nigeria",39.78373,-100.445882
SW/OSU/009,2,OPQRTEC COUNTER2 SL3GREEN,NA,110168722,2011,HAVARD PEFFER ENGINEER [APIN],cd4_analyzer,STATE HOSPITAL IJEBU ODE,OLISA ROADA P..M.B. 2023 IJEBU -ODE,Secondary,NA,"OLISA ROADA P..M.B. 2023 IJEBU -ODE, Nigeria",39.78373,-100.445882
SW/LAG/079,1,BW SCIENCE,D858000/30,337858,3865,NA,cd4_analyzer,MASSEY STREET CHILDREN HOSPITAL LAB,MASSEY STREET LAGOS INLAND,Tertiary,Hospital,"MASSEY STREET LAGOS INLAND, Nigeria",39.78373,-100.445882
NC/KWA/001,NA,No,NA,NA,NA,NA,cd4_analyzer,TBL/SKIN DISEASE HOSPITAL,ILORIN KWARA STATE,NA,NA,"ILORIN KWARA STATE, Nigeria",8.496366,4.548048
NC/KWA/001,NA,No,NA,NA,NA,NA,cd4_analyzer,TBL/SKIN DISEASE HOSPITAL,ILORIN KWARA STATE,NA,NA,"ILORIN KWARA STATE, Nigeria",8.496366,4.548048
NC/PLA/006,NA,CLASS 1LASER PRODUCT,NA,81024722,2008,NA,cd4_analyzer,GENERAL HOSPITAL MANGU,ALONG PANSHIN JOS ROADA,Secondary,NA,"ALONG PANSHIN JOS ROADA, Nigeria",39.78373,-100.445882
SE/ANA/031,1,PARTEC CYFLOW CENTRE,PARTEC AM FLONG PLOT 2-13-D-028GORLITZ,09084822Z,2009,NA,cd4_analyzer,GENERAL HOSP EKWULOBIA LAB DEPT,NEAR EKE EKWULOBIA MARKET AGBA VILLAGE EKWULOBIA ANAMBRA STATE,Secondary,Hospital,"NEAR EKE EKWULOBIA MARKET AGBA VILLAGE EKWULOBIA ANAMBRA STATE, Nigeria",39.78373,-100.445882
SW/OYO/010,NA,CYFLOW COUNTER FOR CD4,80,80513922,2008,HOSPITAL MANAGEMENT BOARD & KGDN TECH LTD,cd4_analyzer,LABORATORY DEPARTMENT MATERNITY TEACHING HOSPITAL,YEMETU ADAEOYO IBADAAN,Secondary,Hospital,"YEMETU ADAEOYO IBADAAN, Nigeria",39.78373,-100.445882
SS/CRS/006,NA,PARTEO,SL3,51351823,NA,NA,cd4_analyzer,NAVAL HOSPITAL LABORATORY,NAVAL HOSPITAL CALABAR (NO 2 CLUB RD),Other,NMOD,"NAVAL HOSPITAL CALABAR (NO 2 CLUB RD), Nigeria",39.78373,-100.445882
SS/DEL/020,NA,PARTEC,NA,90542722,NA,NA,cd4_analyzer,OGULAGHA COTTAGE HOSPITAL LABORATORY OGULAGHA,YOUBEBE ROADA OGULAGHA TOWN DELTA STATE,Tertiary,Hospital,"YOUBEBE ROADA OGULAGHA TOWN DELTA STATE, Nigeria",39.78373,-100.445882
SW/OYO/009,NA,NA,NA,NA,NA,BIOMEDICAL ENGINEERING,cd4_analyzer,HAEMATOLOGY/BLOOD BANK,UNIVERSITY COLLEGE HOSPITAL OYO STATE,Tertiary,Hospital,"UNIVERSITY COLLEGE HOSPITAL OYO STATE, Nigeria",39.78373,-100.445882
SS/AKW/013,NA,NEMISAM BIO-MED ENGINEER,NA,NA,NA,NA,cd4_analyzer,BULLION MEDICAL DIAGNOSTIC LABORATORY,"NO 260 ABAK ROADA, UYO, AKWA IBOM STATE",NA,NA,"NO 260 ABAK ROADA, UYO, AKWA IBOM STATE, Nigeria",39.78373,-100.445882
NE/GME/006,NA,"UL DIAGNOSTIC, USA",NA,CSA-00014,3998,NA,cd4_analyzer,ASHAKACEM PLC MEDICAL CENTRE,"ASHAKA CEMENT WORKS, NEAR GOV COMPANY STAFF CLINIC , ASHAKA",NA,Private,"ASHAKA CEMENT WORKS, NEAR GOV COMPANY STAFF CLINIC , ASHAKA, Nigeria",39.78373,-100.445882
NE/TAR/003,1,NA,NA,D-858000813,3932,NA,cd4_analyzer,"GENERAL HOSPITAL, BALI","TAKUN ROADA, BALI",Secondary,Hospital,"TAKUN ROADA, BALI, Nigeria",39.78373,-100.445882
SE/ANA/013,1,PARTEC GMBH,1.9,81130022,2008,NA,cd4_analyzer,HOLY ROSARY SPECIALIST HOSPITAL (AIDS RELIEF),HOLY ROSARY SPECIALIST WATERSIDE ONITSHA ANAMBRA,Other,Other,"HOLY ROSARY SPECIALIST WATERSIDE ONITSHA ANAMBRA, Nigeria",39.78373,-100.445882
SS/RIV/005,NA,NA,NA,NA,NA,NA,cd4_analyzer,GENERAL HOSPITAL OMOKU,OMOKU RIVERS STATE,Secondary,Hospital,"OMOKU RIVERS STATE, Nigeria",5.35,6.65
SE/EBO/004,NA,PARTEC,NA,100963422,2010,NA,cd4_analyzer,GENERAL HOSPITAL OKPOSI,AMASIRI ROADA OKPOSI EBONYI,Secondary,Public Health,"AMASIRI ROADA OKPOSI EBONYI, Nigeria",39.78373,-100.445882
SE/EBO/003,2,PANTEC CYFLOW,NA,090439822/060221220,2009,NA,cd4_analyzer,FEDERAL TEACHING HOSPITAL ABAKALIKI HAEMATOLOGY DEPT,BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI,Tertiary,AcADAemic,"BEHIND NIGERIAN PRISONS SERVICE ABAKALIKI EBONYI, Nigeria",39.78373,-100.445882
